"PID","小票数","平均每单金额","年龄","性别.男性为1","香烟购买量","鲜食购买量","包装水购买量","茶饮料购买量","碳酸饮料购买量","冰淇淋购买量","酸奶/酸味奶购买量","肉食小食购买量","即食类主食购买量","啤酒购买量","牛奶购买量","糖果购买量","功能性饮料购买量","膨化食品购买量","糕点购买量","饼干购买量","熟食肉制品购买量","果蔬汁购买量","亚洲传统饮料购买量","卫生用品购买量"
"79a3fdc6-4b3f-11e8-9ca2-0a58ac1300da",2,8.05,20,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"7a042735-315e-41f7-a578-eca17c6bb9b5",4,8.125,28,"0",0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"7a7d3a68-2e50-4e49-96f8-423d8bf61377",2,12.2,25,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a93218c-0cc7-4469-98d6-e21d742fbe5f",3,5.33333333333333,45,"0",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
"7aa857f6-8b50-11e8-b6c6-0a58ac1305b1",3,19.3333333333333,23,"1",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ab0b7d5-201a-4947-8fd4-df3d4a2caf2e",2,5,44,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7ad5df76-2afe-11e8-b271-0a58ac13027d",4,5.525,22,"1",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7ae0e881-1d9e-11e8-bbcd-0a58ac130020",2,4.5,21,"1",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"7ae1bacf-64a0-4e9f-9b5f-a3889eba9b4d",2,4.25,19,"1",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7aed6172-0bb6-4a32-918a-9387ce4e8669",2,11,17,"1",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7b078bed-932e-11e8-826a-0a58ac1305b1",2,8.75,36,"1",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7b84e15e-5db7-11e8-8d98-0a58ac130586",2,9,56,"1",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7bde8324-864d-11e8-9276-0a58ac13066c",4,4.1,20,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0
"7bed9fe1-28cd-11e8-8146-0a58ac13027d",3,3.33333333333333,15,"1",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c43745d-264e-11e8-aea5-0a58ac130028",2,9.5,30,"1",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"7c8b3145-87dd-11e8-946b-0a58ac13066c",2,10.75,25,"0",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7cdca690-0798-4d10-be29-924ce69a8732",5,3.83,25,"1",0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d4059f0-94b3-11e8-8551-0a58ac1305b1",3,10.8,41,"0",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
"7d71adbf-0b57-11e8-b1fc-0a58ac130255",2,3.875,27,"1",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7d8c0d97-44a1-11e8-b019-0a58ac130519",3,15.4666666666667,27,"1",1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7daaa12f-0c78-11e8-b213-0a58ac130012",3,4.43333333333333,30,"0",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e708890-317f-11e8-a0b7-0a58ac130032",3,2.83333333333333,20,"1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e97f022-b454-4024-82ca-434cfcdb04f6",3,4.33333333333333,41,"1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"7ead42a7-13c5-11e8-a6c4-0a58ac13001a",5,12.24,47,"1",1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7eb2630b-4b31-4cd4-a5aa-5ad71ddf24a6",2,9,30,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7eb7bbdb-e266-4221-bd13-d4b3bed20685",2,82.350001,33,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7ee7b005-29d9-4d58-96cb-9f26bea3a1b8",2,15,22,"1",3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f1c4ce6-56b3-4d09-be21-59b0ae9033e4",26,8.1,24,"1",3,4,0,0,0,3,0,0,2,0,1,3,3,11,3,1,4,0,0,1
"7f24f6ca-5aa2-11e8-ae92-0a58ac130394",2,18.5,49,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f8aad05-430e-11e8-b288-0a58ac130517",5,5.4,26,"1",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7fd5b4f3-b5ba-4a18-ba89-16fff8a77ca4",2,10.75,43,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"801bc07d-0da1-11e8-a64a-0a58ac13001a",2,5.25,32,"1",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"80a7daf7-8f84-4dc8-a294-9a7609c1d59b",2,29.45,20,"0",1,0,0,2,2,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0
"8170e606-48c4-403d-a346-cc35ceaef102",2,4,48,"1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"81c71c94-88f1-420c-91c0-7173db1645e8",2,7.2,43,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"822d8948-4b62-11e8-b654-0a58ac130522",3,28.2666666666667,55,"0",1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"827892dc-3c80-4f9d-bc07-466c75f8cd97",3,10.7333333333333,25,"0",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"82dd51f8-d29e-400d-8cc5-15ece026e4ae",2,5.5,47,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"82df892b-ea74-4ef2-9256-27aa1530e5a4",2,8,50,"1",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"82ee7a41-062e-11e8-a6fc-0a58ac130241",2,5.75,40,"1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830b8c02-ea91-42f8-8a4b-477035cd6101",2,6.75,21,"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83136642-4d36-11e8-b7c8-0a58ac130522",3,8.03333333333333,47,"1",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"833e7fbd-dfa0-4f16-835b-69777bb36833",2,3.5,22,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8348024e-5377-4222-8e1b-87be9494c77f",2,8,26,"1",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8348cc75-6efd-11e8-9828-0a58ac130598",3,3.66666666666667,23,"0",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"836d6ef1-dcfa-4f97-94e4-1ea740e105ee",2,12.75,34,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836d87a9-71cd-4fee-98d2-e14c08331bd3",2,10.4,25,"0",0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"83dcba69-7c4a-11e8-abf2-0a58ac130661",3,7.83333333333333,21,"0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83f3ebd1-7e05-4637-a2fb-dc4fc45ff04b",2,5,31,"1",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"84399b0e-c04b-411c-b766-d8b5d6752e16",3,5,49,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"84479711-4dc0-11e8-b80e-0a58ac130522",4,13.75,46,"1",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84748b2e-3a63-11e8-85d6-0a58ac130136",3,18.3333333333333,17,"1",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84ba51ba-e56f-4bf5-afd6-2dd349593b88",2,5.9,24,"1",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"84c63303-9180-11e8-802c-0a58ac1305b1",2,3.5,65,"0",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85267175-5297-11e8-ba2b-0a58ac13035b",2,3.25,50,"1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8591620b-9ed8-446b-b0a9-5537fd8178ec",2,18.25,23,"0",0,0,2,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0
"85afce3d-8e12-11e8-bbd4-0a58ac1305b1",5,31.2,30,"1",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"85b558ab-9125-11e8-bfc2-0a58ac1305b1",5,6.22,35,"1",1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"85cf4221-9333-11e8-8280-0a58ac1305b1",2,15.9,34,"1",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"85e942aa-9cc2-406e-bee1-abe1e5098810",2,5,22,"1",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8649b521-253d-11e8-ae74-0a58ac130028",7,21.7428571428571,31,"1",10,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"8680b3da-6884-44f0-8c4d-f8af5da4d0f7",2,50.5,25,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8708710e-5900-422a-93c1-3c26ecc0fc64",3,13,49,"1",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870a29da-1d4a-420b-ae20-149778f315ec",2,7.25,48,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"872fc20b-12c8-11e8-a6ab-0a58ac13001a",2,16.5,34,"1",0,0,1,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
"87355187-1f84-11e8-bc38-0a58ac130020",2,18.25,15,"1",0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8742b9bc-3630-11e8-95ba-0a58ac13009d",2,16.75,26,"0",0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
"874de040-3313-4edb-98fc-3b1f429e7a71",3,33,41,"0",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8786938c-c1d0-40f6-955f-4baaddb2db26",2,13.65,19,"1",0,0,0,0,1,0,0,5,3,0,0,0,0,1,0,0,3,0,0,0
"878d3c7f-79ad-11e8-957f-0a58ac130661",2,3,35,"1",0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87989fbd-9115-11e8-bfc1-0a58ac1305b1",2,90,31,"1",1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"87a32d5e-64c9-4265-ae00-4326c2e455d0",2,25,33,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87d90559-7970-4350-93cf-050e3a3a0d11",4,22.7,53,"1",0,0,1,1,1,0,0,2,0,0,2,0,3,0,2,0,0,2,0,0
"880cacf4-4648-11e8-b0fe-0a58ac130519",4,18.375,27,"1",2,0,0,5,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"885883be-37f2-11e8-a7fd-0a58ac130259",3,3.16666666666667,21,"0",0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"88b345a7-4070-45e3-a583-e57610da7993",2,5.5,17,"1",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88f50160-efd7-4f59-981c-8673d923557f",4,20.1125,38,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895b344e-93f0-11e8-83b1-0a58ac1305b1",2,27.25,21,"1",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8977510c-76d4-11e8-9237-0a58ac130661",2,29.2,41,"1",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,4,0
"89ef5ddf-d04e-4994-922c-4810ab8e10a2",2,20.5,31,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a8dc43b-5ff6-11e8-aa35-0a58ac13039c",2,21.5,44,"1",0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,1,0,0
"8af71581-ed2b-4457-bf57-4274df1d1d0e",4,37.15,23,"0",0,3,0,0,0,2,3,3,1,0,0,0,1,2,0,0,0,0,2,0
"8b1a6a58-bc11-4f95-aec7-59f5e781c663",3,2.33333333333333,19,"1",0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b580913-d831-4aff-bb29-a84bd45a7ff1",4,7.6,31,"0",0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8b67a2d6-90d4-11e8-bfa7-0a58ac1305b1",2,15.25,38,"0",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"8bbef364-23a0-11e8-ab41-0a58ac130279",3,5.33333333333333,24,"1",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8c12403d-3578-4731-a157-af26bdd2ba47",2,11.5,45,"1",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"8c1aa12f-3ecf-11e8-b5f8-0a58ac130503",2,2,23,"0",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c3c9cfe-e94d-4550-9dcc-5f0543f6a976",2,2.5,21,"1",0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c6b3de9-178b-11e8-a712-0a58ac13001a",4,6.5,27,"0",0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"8ca82462-c18d-434c-b726-45ad495fcd92",2,9.45,41,"0",0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8ccc82e7-7ece-11e8-af8e-0a58ac130661",2,7.75,23,"0",0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8d54fc00-0be5-11e8-b206-0a58ac130012",2,6,8,"1",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d5715a1-93b5-4b6e-9727-29bb59840957",2,7.25,22,"1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8db5280e-37f2-11e8-a804-0a58ac130259",2,2.5,20,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8df1a2df-8dc7-424d-9618-952ac30240f4",2,14.65,23,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8df2489c-610d-442e-bf53-c69783c23461",2,3.75,25,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"8f30c47b-891c-49fe-93ad-d73f7c1cd746",4,7.875,22,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8fc2fe2e-1235-11e8-a69e-0a58ac13001a",2,39.05,18,"1",2,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"905109af-2b69-11e8-86f7-0a58ac13027d",2,62,60,"0",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"906b68a5-149b-11e8-a6d2-0a58ac13001a",2,29.5,38,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90a49661-925b-11e8-8135-0a58ac1305b1",5,5.7,36,"0",0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"90e591fc-286a-46a1-a13e-17c32dc1086f",2,5.25,41,"0",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"910c7d7d-3b49-40c4-b273-6f8bf05fb338",3,9.83333333333333,56,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9150c1d4-93ec-11e8-83a4-0a58ac1305b1",2,6.85,27,"1",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"916ec796-89c7-11e8-b4a1-0a58ac1305b1",2,18.05,35,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"91910bb0-237c-11e8-bd7c-0a58ac130277",2,28.75,28,"0",0,0,0,6,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"91dc581e-7b98-11e8-9879-0a58ac130661",2,3,28,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929784d7-9dc4-422e-aa2a-78c607d578fc",2,35,49,"0",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"92c71165-40b6-11e8-bd26-0a58ac130510",2,7.25,28,"0",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92d6eb5a-798c-44b1-bfba-d4269040169e",2,2,34,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92f1c6d0-1301-11e8-a6b3-0a58ac13001a",5,8.3,25,"0",1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"930e0b32-2e1b-4cf2-93e6-c5bfa3c30dbf",3,65.1,30,"1",7,1,4,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
"932276ba-3cad-11e8-8605-0a58ac130136",3,11.1666666666667,22,"1",3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93903f94-954b-482f-b072-9c81a4a0c46a",2,3,23,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939149ad-83a1-11e8-b163-0a58ac1303f0",2,4,21,"1",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93c6fbf8-2f8b-4158-95f8-ae56e0aa712b",5,4.3,23,"1",0,7,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"94524874-4f86-11e8-839f-0a58ac130356",2,28.55,28,"1",0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"945e94c5-33bd-4fe3-929d-0d6db8a1ad65",2,9.25,25,"0",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"949ed783-44a1-11e8-b019-0a58ac130519",3,6.4,50,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"94b4c4d3-a9c8-4fa9-b466-4f42ba41d600",3,20.3000006666667,37,"0",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"953f630b-976c-4d6f-a704-4164d98cd50a",2,35.5,43,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95a126b4-cd1b-4aab-b3cc-bb32a7c781ba",2,0.875,16,"1",0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"95a6e2e5-7b7c-4851-9aa5-1b336bf089f5",2,9.6,32,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95c4a688-8449-42c3-8b01-964016965126",2,4.75,22,"0",0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"968e0e1b-4dc9-11e8-b811-0a58ac130522",3,4.66666666666667,20,"1",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"96b38ea8-5a1e-493d-90e8-3a9e2a56d292",2,10,16,"1",0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"96ee2778-4523-425d-a4ca-70e1acf8055a",3,10.5333333333333,34,"0",0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"97366dc4-966a-447d-802f-08ea4246790f",5,4.22,25,"1",0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"975ed16f-8ce1-4fdf-b133-63f7b56f6400",4,5.25,19,"1",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"976c577d-6d3c-4363-acb1-dcb38bcf18bf",4,9,29,"1",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"97758ec5-f6d2-4774-aeac-616f3a7b5468",3,9.26666633333333,25,"0",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9803043c-13fd-11e8-a6c9-0a58ac13001a",3,16,20,"0",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"980509fd-254a-4fb7-bff3-e7f1f46fd8db",3,8.83333333333333,21,"1",0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0
"9841cc67-7d21-11e8-acf1-0a58ac130661",4,5.95,33,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
"987c9e52-18b4-11e8-a72e-0a58ac13001a",3,10.0666666666667,18,"1",0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"98bae4e5-5e88-48d2-9b9b-cb6228da9065",2,10.25,26,"0",0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"98d8b7d2-7dcf-4a6c-97a4-d1d54a76ef9b",2,3.5,36,"1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98da8eb8-42bf-11e8-b266-0a58ac130517",4,7.625,22,"1",0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
"992e2449-6e77-466a-a251-c028852b00bb",2,2,30,"1",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996e7e34-53ea-11e8-ba51-0a58ac13035b",2,9.5,23,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"99908922-279e-11e8-9a90-0a58ac13027b",2,18.15,23,"1",2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"99ef3d2c-e862-4c20-b2fd-ab266957985c",3,8.5,28,"0",0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"99f0c55b-4437-11e8-afdf-0a58ac130519",5,8.9,63,"1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a369302-5448-11e8-ba65-0a58ac13035b",4,6.075,19,"1",0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"9a534c84-81ce-11e8-af7b-0a58ac1303f0",3,12.4666666666667,51,"0",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"9a5f6792-4599-4b8d-866b-a254d130f1df",2,8,15,"1",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a6ded67-1af6-11e8-a76b-0a58ac13001a",2,10.5,20,"0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9a8686dd-12ec-11e8-a6b1-0a58ac13001a",2,37.95,36,"1",0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"9a88bba8-8196-4e87-8928-ca4c4286d1b6",4,6.625,26,"1",0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b213a4d-492f-11e8-b53b-0a58ac130522",2,8,62,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b3a644b-1f8c-11e8-bc3b-0a58ac130020",4,3.825,10,"1",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b950043-1d56-11e8-bbca-0a58ac130020",4,5.625,31,"1",0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"9bb9b5ba-9c91-4032-8c2d-6031ae4401bb",2,8.25,32,"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9bc1fdfe-8e38-4379-b61e-9f6fc4170ed3",5,8.48,20,"1",0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"9bf87180-2a06-4d91-b36e-15ae9ae6bade",3,12.8333333333333,21,"1",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9bfbb24f-37cf-11e8-a6c5-0a58ac130128",2,2.5,19,"1",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9c2a9968-123a-11e8-a69f-0a58ac13001a",2,29.5,33,"1",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c52cca9-4949-4180-b053-85e51b307ef8",2,5.5,28,"1",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c6f7447-6bd9-11e8-8e42-0a58ac1303bc",2,3.25,32,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"9cceae86-73d0-4463-88f8-16ddcd7f9f6c",2,7.4,32,"1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ce20d1f-57e0-11e8-a2a0-0a58ac130603",2,4.95,47,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"9cf37234-447e-11e8-affd-0a58ac130519",4,17.675,23,"1",3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9d7ef615-19d5-4e49-bbca-dcdb6e2beeda",2,24.5,47,"1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d8cd3a9-fca1-4e28-84bc-c6339562dee0",2,10.1,26,"0",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"9db94aea-37e5-11e8-a014-0a58ac130259",3,6.56666666666667,21,"0",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e0ca337-72d6-462e-83b7-213d31a596f6",2,11.7,27,"0",0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"9e1b3075-90cb-11e8-bf8a-0a58ac1305b1",2,11.75,26,"1",0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
"9e795307-03af-41ba-a5be-cb5d18fa4fc8",6,4.01666666666667,22,"1",1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"9f85c14a-457e-11e8-b08b-0a58ac130519",3,11.6166666666667,25,"0",0,1,0,1,1,0,2,0,0,0,1,3,0,0,1,0,1,0,0,0
"9f912f21-49c1-11e8-b56b-0a58ac130522",3,5.1,19,"1",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"a0618a50-7544-11e8-9060-0a58ac13059c",2,7.75,60,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a096c5e5-4ced-4da6-b2c0-fdeea7efbac7",2,4.25,21,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
